Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
St. Fethlimidh’s Cathedral,https://kilmorecathedralcavan.wordpress.com/,353494337168,-7.41474337699889,53.9797368452996,Cavan,Kilmore,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Belturbet Heritage Railway Museum,https://belturbetheritagerailway.com/,353872414988,-7.4422278,54.0977954,Cavan,Belturbet,Ireland,"Museums and Attraction,Cafe,Food and Drink,Tour"
Abbey Road Artists’ Studios,http://www.athloneartsandtourism.ie/artists-studios/,353906442154,-7.9442923,53.429856,Westmeath,Athlone,Ireland,"Craft,Shopping,Art Gallery"
Nano Nagle Birthplace,http://www.nanonaglebirthplace.ie/,3532226411,-8.52272999999999,52.1512699999999,Cork,,Ireland,"Museums and Attraction,Activity Operator,Tour"
The Kenny Gallery,http://www.TheKennyGallery.ie,35391709350,-9.037494,53.2858129999999,Galway,Galway City,Ireland,"Craft,Shopping,Art Gallery"
Fiona Turley - Gallery Crafts,https://www.fionaturley.com/,3532527972,-8.2491951,52.1758149,Cork,Kilworth,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Ronan Halpin Gallery,https://ronanhalpin.com/,353872770409,-10.0966407,53.973012,Mayo,Newtown,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Waterford Room,http://waterfordlibraries.ie/branches/,+353(0)51849975,-7.11108,52.259561,Waterford,Waterford City,Republic of Ireland,"Learning,Historic Houses and Castle,Literary Ireland"
Birr Castle Demesne & Historic Science Centre,https://www.birrcastle.com,353579120336,-7.91448569999999,53.0966996,Offaly,,Ireland,"Learning,Castle,Historic Houses and Castle,Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Shopping,Tour"
Dartfield Country Estate and Horse Museum,http://www.dartfield.com,35391843968,-8.479863,53.219883,Galway,Kilreekill,Ireland,"Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Learning,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Shopping"
The Shannon Pot,http://www.marblearchcavesgeopark.com/attraction/shannon-port/,353719853941,-7.919,54.23475,Cavan,,Ireland,"River,Discovery Point"
Castlerea Railway Museum,https://www.hellskitchenmuseum.com/,353872308152,-8.494766,53.769823,Roscommon,,Ireland,Museums and Attraction
Frances Crowe Fibre Artist at Grange Studio,https://francescrowe.com/,353877760250,-8.2470631,53.721639,Roscommon,Grange,Ireland,"Craft,Shopping,Learning,Art Gallery,Activity Operator"
Farney Castle,https://cyrilcullen.wordpress.com/farney-castle,35350443281,-7.901032,52.6718609999999,Tipperary,Thurles,Ireland,"Craft,Shopping,Photography,Learning,Historic Houses and Castle,Castle,Cafe,Food and Drink,Food Shops,Tour"
The West Clare Railway and Heritage Centre,http://www.westclarerailway.ie,353659051284,-9.53546759999999,52.6683491,Clare,Moyasta,Ireland,Museums and Attraction
Clew Bay Heritage Centre,https://www.westportheritage.com/,3539826852,-9.55461,53.801673,Mayo,Rosbeg,Ireland,"Walking,Tracing Your Ancestors,Museums and Attraction,Activity Operator,Tour"
The Masonic Centre,http://freemasonsnorthmunster.com,35361313399,-8.6256075,52.6704984,Limerick,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Nenagh Heritage Centre & North Tipperary Genealogy,https://www.facebook.com/Nenaghheritage/,3536733850,-8.2007414,52.8656669,Tipperary,Nenagh,Ireland,"Tracing Your Ancestors,Historic Houses and Castle,Museums and Attraction,Tour"
St. Kilians Heritage Centre,http://www.stkiliansheritagecentre.ie,353469242433,-6.9574976,53.8125213,Cavan,,Ireland,"Museums and Attraction,Shopping,Cafe,Food and Drink,Tour"
UCC Visitors' Centre,https://www.ucc.ie/en/discover/visit/centre,353214901876,-8.49207049999999,51.893486,Cork,,Ireland,"Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
The Sacred Heart Church,http://www.sacredheartroscommon.com,353906626298,-8.195589,53.628628,Roscommon,Roscommon Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kiltyclogher Heritage Centre and Seán MacDiarmada’s Cottage,http://kiltyclogherheritagecentre.com,353719854865,-8.03790249999999,54.3562595,Leitrim,Kiltyclogher,Ireland,"Museums and Attraction,Tour"
Claypipe Visitor Centre,https://www.facebook.com/ClaypipeCentre,353906661923,-8.095668,53.576378,Roscommon,Knockcroghery,Ireland,"Craft,Shopping,Museums and Attraction,Food Shops"
Inishmurray Island,https://inishmurray.com/,,-8.66140731884763,54.4324497652454,Sligo,Inishmurray,Republic of Ireland,"Island,Offshore Island"
Custom House Studios & Gallery,https://www.customhousestudios.ie/,3539828735,-9.5471245,53.8002199,Mayo,,Ireland,"Craft,Shopping,Art Gallery"
Garfinny Bridge,https://dingle-peninsula.ie/component/zoo/item/garfinny-bridge.html,,-10.219193,52.140079,Kerry,Dingle,Republic of Ireland,Museums and Attraction
Bishop's Quarter ,,,-9.127942,53.1291281,Clare,Ballyvaughan,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Lough Derg Place of Pilgrimage,https://www.loughderg.org/,353719861518,-7.87127813389588,54.6089850115485,Donegal,Pettigo,Republic of Ireland,"Transport,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Coach,Road"
Kildemock Jumping Church,http://www.louthholidays.com,353429352111,-6.518018,53.831371,Louth,Ardee,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
John Hurley Gallery,http://hurleyscapes.com/,353872838895,-9.70546199999999,52.2690129,Kerry,Tralee,Ireland,"Craft,Shopping,Art Gallery"
Irish Military War Museum,https://irishmilitarywarmuseum.com/,353419819501,-6.47071249999999,53.7642649999999,Meath,Collon,Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Tour"
Christ Church - Glandore,https://www.facebook.com/christchurchglandore,353238848166,-9.1237442,51.5656831,Cork,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kilkenny City Library,https://www.kilkennylibrary.ie,+353(0)567794174,-7.250184,52.653473,Kilkenny,Kilkenny City,Republic of Ireland,"Learning,Literary Ireland"
Kilkenny Library Local Studies,http://kilkennylibrary.ie/eng/our_services/local_studies,353567794160,-7.24659719999999,52.655429,Kilkenny,,Ireland,"Learning,Tracing Your Ancestors,Literary Ireland"
Kenmare Lace and Design Centre,https://kenmarelace.ie/,353646642978,-9.5846925,51.8805844,Kerry,Kenmare,Ireland,"Craft,Shopping,Learning,Museums and Attraction,Food Shops"
Kerry Writers' Museum,https://www.kerrywritersmuseum.com/,3536822212,-9.4864602,52.4446144,Kerry,Listowel,Ireland,"Learning,Museums and Attraction,Literary Ireland,Cafe,Food and Drink"
Valentia Slate,https://www.facebook.com/ValentiaSlate/,353862398008,-10.3427468,51.9251401,Kerry,,Ireland,"Activity Operator,Natural Landscape,Tour"
Macalla Farm,https://macallafarm.ie,353872504845,-9.9754118,53.816232,Mayo,,Ireland,"Food and Drink,Restaurant,Learning,Activity Operator,Island,Offshore Island,Artisan,Local Produce,Vegan,Vegetarian"
Butler Gallery,https://www.butlergallery.ie,353567761106,-7.2491045,52.6537735,Kilkenny,Kilkenny City,Republic of Ireland,"Restaurant,Learning,Photography,Art Gallery,Museums and Attraction,Cafe,Food and Drink,Vegan,Vegetarian"
Slieve Bloom Mountains,,,-7.5672222,53.0933333,Laois,,Ireland,"Walking,Natural Landscape"
Clare Museum,https://www.clarelibrary.ie/eolas/claremuseum,353656823382,-8.98146669999999,52.8440982,Clare,Ennis,Ireland,"Learning,Museums and Attraction"
River Nore,,,-7.3441386,52.7294592,,,Ireland,"River,Discovery Point"
Lorrha Monastic Village,https://www.visitlorrhadorrha.com/history.html,353872031798,-8.1223562,53.0944354,Tipperary,Lorrha,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle,Tour"
Aran Off Road Experience,https://www.aranoffroadexperience.ie/,353830185175,-9.7252,53.13111,Galway,,Ireland,"Transport,Learning,Walking,Activity Operator,Historic Houses and Castle,Island,Offshore Island,Natural Landscape,Day Tour,Tour,Coach,Road"
The Irish Museum of Time,https://www.waterfordtreasures.com/irish-museum-of-time,353761102501,-7.1068373,52.2606433,Waterford,,Ireland,"Craft,Shopping,Museums and Attraction,Tour"
Irish Silver Museum,https://www.waterfordtreasures.com/irish-silver-museum,353761102501,-7.1070386,52.2601005999999,Waterford,Waterford City,Ireland,"Craft,Shopping,Historic Houses and Castle,Museums and Attraction"
Ionad Na Feamainne,https://theseaweedcentre.com,35391551596,-9.7318237,53.2419093,Galway,,Ireland,"Food and Drink,Learning,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Walking,Activity Operator,Museums and Attraction,Shopping,Spa,Cafe,Food Shops,Tour"
Marlhill Open Farm,https://marlhillopenfarm.ie/,353872499818,-7.91422069999999,52.443843,Tipperary,New Inn,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink,Activity Operator"
Deserted Village Guided Tour,https://achilltourism.com/deserted-village-guided-tours/,3539820400,-10.0767149,53.996425,Mayo,,Republic of Ireland,"Activity Operator,Ruins,Historic Houses and Castle,Tour,Walking"
Rosemary's Art School and Gallery,http://www.rosemaryfallon.ie/artschool.html,353876771104,-8.7549624,53.1534578,Galway,Galway City,Republic of Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Art Gallery"
Kiltartan Gregory Museum,https://www.kiltartangregorymuseum.org/,353868252164,-8.81543499999999,53.0994010999999,Galway,Cross,Ireland,"Historic Houses and Castle,Museums and Attraction,Literary Ireland,Tour"
Market House Craftworks,https://markethousecraftworks.ie/,353833368232,-7.84930149999999,52.1466566,Waterford,Cappoquin,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Skellig Six18 Distillery & Visitor Experience,https://skelligsix18distillery.ie/,353669400618,-10.2395542,51.9355385,Kerry,Cahersiveen,Ireland,"Food and Drink,Restaurant,Learning,Activity Operator,Museums and Attraction,Artisan,Local Produce,Food Shops,Shopping,Tour"
Sligo Famine Family Memorial,,,-8.47677159999999,54.2738410999999,Sligo,,Ireland,Public Sculpture
WB Yeats Statue,,,-8.47384559999999,54.2725362,Sligo,,Ireland,"Photography,Learning,Public Sculpture,Literary Ireland"
Gleniff Horseshoe,https://sligowalks.ie/walks/the-gleniff-horse-shoe-benwisken-trail/,,-8.41511929999999,54.3708664,Sligo,,Ireland,"Cycling,Walking,Natural Landscape"
Charlie Chaplin Statue,,,-10.172121,51.8263396999999,Kerry,Waterville,Republic of Ireland,Public Sculpture
Viking Long Boat and Dragon Slayer Sword,,,-7.1053454,52.2605403,Waterford,,Ireland,Public Sculpture
The National Monument,,,-8.4745872,51.8960944,Cork,,Ireland,"Tracing Your Ancestors,Public Sculpture"
Statue of King Puck Killorglin,,,-9.78185769999999,52.1063939999999,Kerry,,Ireland,Public Sculpture
The Skellig Experience Visitor Centre,https://skelligexperience.com/,353669476306,-10.3674232,51.8896351999999,Kerry,Valentia Island,Ireland,"Restaurant,Activity Operator,Museums and Attraction,Food and Drink,Day Tour,Tour,Food Shops,Shopping"
The Monk's Fishing House,,,-9.2889015,53.5399542,Mayo,Cong,Ireland,"Ruins,Historic Houses and Castle"
 Newport Railway Viaduct,,,-9.5449174,53.8843415,Mayo,Newport,Ireland,Historic Houses and Castle
Mulranny Saltmarsh,,,-9.7843193,53.8975187,Mayo,,Ireland,"Bird Watching,Nature and Wildlife,Natural Landscape"
Quincentennial  Fountain ,,,-9.04941819999999,53.2747095,Galway,Eyre Square,Republic of Ireland,"Historic Houses and Castle,Public Sculpture"
Galway City's Medieval Walls ,https://www.galwaycitymuseum.ie/medieval-galway/?locale=en,,-9.0499506,53.2731132,Galway,Eyre Square,Republic of Ireland,"Historic Houses and Castle,Ruins"
Knockboy and Priest's Leap,,,-9.47126589999999,51.7935396,Cork,,Ireland,Natural Landscape
Statue of John B. Keane,,,-9.48590239999999,52.4459208,Kerry,Listowel,Ireland,Public Sculpture
The Mission Sculpture,,,-9.5135087,52.0570463,Kerry,Killarney,Republic of Ireland,Public Sculpture
Dunloe Ogham Stones,,,-9.63480199999999,52.0603969999999,Kerry,Tralee,Ireland,Public Sculpture
"Árthach Dána, Amergin Memorial Sculpture & Sundial",,,-10.172165,51.8256197,Kerry,Waterville,Ireland,"Historic Houses and Castle,Public Sculpture"
Mick O'Dwyer Statue,,,-10.1721644,51.8267389,Kerry,Waterville,Ireland,"Gaa,Public Sculpture"
Monsignor Hugh O'Flaherty Memorial Statue,,,-9.5110669,52.0572116,Kerry,Killarney,Ireland,Public Sculpture
Johnny O'Leary Memorial Statue,,,-9.5071997,52.0573361,Kerry,Killarney,Ireland,Public Sculpture
Charles De Gaulle Memorial,,,-9.9018436,51.8388354999999,Kerry,,Ireland,Public Sculpture
Bronze Statue of John Egan,,,-9.89887609999999,51.8377533,Kerry,,Ireland,"Gaa,Public Sculpture"
The Way the Fairies Went,,,-9.9002382,51.8373175,Kerry,,Ireland,"Gardens,Garden,Public Sculpture"
"Church Island, Lough Currane",,,-10.129444,51.835,Kerry,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Ruins,Historic Houses and Castle"
The Diaspora Lady,,,-9.7897011,52.1066299999999,Kerry,Killorglin,Ireland,Public Sculpture
Ballykissane Monument,,,-9.7854727,52.1255557,Kerry,,Republic of Ireland,Public Sculpture
Pikeman Statue,,,-9.7051622,52.269098,Kerry,Tralee,Republic of Ireland,Public Sculpture
Willie Clancy Statue,,,-9.4007763,52.8562013,Clare,,Ireland,Public Sculpture
Mohammed Ali Monument,,,-8.9850989,52.8379988,Clare,Ennis,Ireland,Public Sculpture
The O'Connell Monument,,,-8.63174589999999,52.6589358999999,Limerick,Limerick City,Republic of Ireland,Public Sculpture
Tait's Clock,,,-8.6273501,52.6599472,Limerick,,Ireland,"Historic Houses and Castle,Public Sculpture"
Charlie Haughey Memorial,,,-10.2751531,52.1387839,Kerry,Dingle,Ireland,Public Sculpture
Writers Wall,,,-10.2786912,52.1443777,Kerry,Dingle,Republic of Ireland,Public Sculpture
The Whitethorn Gallery,https://thewhitethorngallery.ie/,353872275171,-10.0210035,53.4890736,Galway,Clifden,Republic of Ireland,"Craft,Shopping,Art Gallery"
Eamon Kelly Memorial Statue,,,-9.2719471,52.1166851,Kerry,,Ireland,Public Sculpture
Foust Gallery,http://www.sarafoustartist.com,353863366908,-9.293533,52.9398625,Clare,,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Avoca Mill,https://www.avoca.com/en/stores-and-cafes/village,35340235105,-6.210997,52.8613935,Wicklow,Avoca,Ireland,"Restaurant,Craft,Shopping,Food and Drink,Shopping Centres and Department Store,Museums and Attraction,Cafe,Vegetarian,Food Shops,Tour"
Avoca Mount Usher Gardens,https://www.avoca.com/en/stores-and-cafes/mount-usher,35340440116,-6.10654169999999,53.0087182,Wicklow,Ashford,Ireland,"Restaurant,Food and Drink,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Vegetarian,Food Shops"
Green Acres Restaurant and Gallery,https://www.greenacres.ie/,353539122975,-6.4639912,52.3413346,Wexford,,Ireland,"Food and Drink,Restaurant,Art Gallery,Shopping,Artisan,Cafe,Local Produce,Food Shops"
"The Old Bridge, Trim",,,-6.7910032,53.556326,Meath,Trim,Ireland,Historic Houses and Castle
Wellington Memorial,http://www.trimtown.ie/places-of-interest-in-trim-town-co-meath/wellington-memorial/,,-6.79374239999999,53.5521983999999,Meath,Trim,Ireland,"Historic Houses and Castle,Public Sculpture"
Rose of Tralee Statue,,,-9.7043707,52.2671298,Kerry,Tralee,Ireland,"Public Park,Nature and Wildlife,Public Sculpture"
The Courthouse Gallery & Studios,http://thecourthousegallery.com,353657071630,-9.2919669,52.9407303,Clare,,Ireland,"Craft,Shopping,Art Gallery"
Ballinamuck Visitor Centre,https://www.facebook.com/1798-Visitor-Centre-Ballinamuck-648915221856896/,353879613312,-7.7170386,53.8653036,Longford,Ballinamuck,Ireland,"Historic Houses and Castle,Museums and Attraction"
Garden Tours of Ireland,https://www.gardentoursofireland.com,35350454688,-7.9378116,52.6518532,Tipperary,,Ireland,"Gardening,Nature and Wildlife,Activity Operator,Gardens,Garden,Tour"
The Slieve Felim Way,https://www.sportireland.ie/outdoors/walking/trails/slieve-felim-way,,-8.13848501220707,52.8114301067349,Tipperary,Silvermines,Republic of Ireland,"Walking,Natural Landscape"
Westport Greenway,http://www.mayowalks.ie/WalkingTrails/Greenway/WestportGreenway/,,-9.5143467,53.8021307,Mayo,Westport,Ireland,"Walking,Natural Landscape"
Lismore Library,http://waterfordlibraries.ie/branches/,353761102377,-7.9348626,52.1366658,Waterford,Lismore,Ireland,"Learning,Literary Ireland"
Michael Collins Monument,,,-8.8564753,51.8135505,Cork,,Ireland,Public Sculpture
Father Mathew Statue,,,-8.47032939999999,51.8999630999999,Cork,,Ireland,Public Sculpture
Ross Castle,https://heritageireland.ie/visit/places-to-visit/ross-castle/,353646635851,-9.53143809999999,52.0412494,Kerry,Killarney,Ireland,"Cruising,Cycling,Fishing,Angling,Photography,Learning,Walking,Historic Houses and Castle,Castle,National Park,National and Forest Park,Natural Landscape,Boat,Tour"
Clonakilty Blackpudding Visitor Centre,https://www.clonakiltyblackpudding.ie/visitor-centre/,353238834835,-8.90495389999999,51.6200753,Cork,Western Road,Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Shops,Shopping,Tour"
Avoca Powerscourt,https://www.avoca.com/en/stores-and-cafes/powersourt,35312046066,-6.1866327,53.1842509999999,Wicklow,Enniskerry,Republic of Ireland,"Restaurant,Food and Drink,Shopping,Shopping Centres and Department Store,Historic Houses and Castle,Cafe,Vegetarian,Food Shops"
Tig Bhric & West Kerry Brewery,https://westkerrybrewery.ie/,353876822834,-10.3863964,52.1704021,Kerry,Dingle Peninsula,Ireland,"Craft,Shopping,Food and Drink,Restaurant,Museums and Attraction,Pubs and Bar,Tour"
Knights and Conquests Exhibition Centre,https://www.knightsandconquests.ie,353867006715,-7.4969922,53.7751899,Longford,Granard,Ireland,"Activity Operator,Museums and Attraction,Tour"
The People's Museum of Limerick,http://peoplesmuseum.ie,353871095906,-8.6299147,52.6582447,Limerick,Limerick City,Republic of Ireland,Museums and Attraction
Ulster Canal Stores Visitor Centre,https://ulstercanalstoresvisitorcentre.ie/,3534752125,-7.236207,54.1758511,Monaghan,Clones,Ireland,"Craft,Shopping,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Tour"
Clare Heritage & Genealogy Centre,http://www.clareroots.com,353656837955,-9.0627719,52.9449817,Clare,Corofin,Ireland,"Learning,Activity Operator,Tracing Your Ancestors,Museums and Attraction"
The Irish Workhouse Centre,http://www.irishworkhousecentre.ie,353909759200,-8.22380101827695,53.0988276375127,Galway,Portumna,Republic of Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Athenry Arts and Heritage Centre,https://www.athenryheritagecentre.com,35391844661,-8.746298,53.299265,Galway,Athenry,Ireland,"Learning,Museums and Attraction,Tour"
Dan O’Hara’s Homestead  - Connemara Heritage & History Centre,https://www.connemaraheritage.net/,3539521246,-9.9117698,53.4792441,Galway,Clifden,Ireland,"Restaurant,Learning,Museums and Attraction,Food and Drink"
Sea Life Aquarium Bray,https://www.visitsealife.com/bray/,35312866939,-6.09814719999999,53.2034419,Wicklow,Bray,Ireland,Zoos and Aquarium
Fort Dunree Military Museum,http://dunree.pro.ie/,353749361817,-7.553856,55.196451,Donegal,Buncrana,Ireland,"Walking,Museums and Attraction,Cafe,Food and Drink,Tour"
West Cork Model Railway Village,https://modelvillage.ie/,353238833224,-8.88119489999999,51.6205307,Cork,Clonakilty,Ireland,"Activity Operator,Museums and Attraction,Cafe,Food and Drink,Tour"
Carlow County Museum,https://carlowmuseum.ie,353599131554,-6.92801979999999,52.8362239999999,Carlow,,Ireland,"Learning,Museums and Attraction"
Medieval Mile Museum,https://www.medievalmilemuseum.ie,353567817022,-7.25234849999999,52.6516126,Kilkenny,,Ireland,"Historic Houses and Castle,Museums and Attraction,Tour"
Youghal Clock Gate Tower,https://youghalclockgate.ie,3532420769,-7.846767,51.952759,Cork,Youghal,Ireland,"Historic Houses and Castle,Museums and Attraction,Tour"
Michael Collins House,http://michaelcollinshouse.ie,353238858676,-8.8914,51.6217,Cork,Clonakilty,Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Uillinn West Cork Arts Centre,https://www.westcorkartscentre.com/,3532822090,-9.2675617,51.5488554,Cork,Skibbereen,Ireland,"Craft,Shopping,Learning,Art Gallery,Cafe,Food and Drink"
Killary Fjord Shellfish,http://www.KillaryFjordShellfish.com,353876407713,-9.8043011,53.6009459,Galway,,Ireland,"Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Learning,Visitor Farm,Tour"
Waterford Treasures Museums in the Viking Triangle,https://www.waterfordtreasures.com/,353761102501,-7.1076919,52.2595408,Waterford,,Ireland,"Museums and Attraction,Tour,Walking"
Francis Ledwidge Museum,http://www.francisledwidge.com,353419824544,-6.5274991,53.7071243,Meath,Slane,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Patrick Kavanagh Centre,https://www.patrickkavanaghcentre.com/,353429378560,-6.5769969,54.0016585,Monaghan,,Ireland,"Learning,Museums and Attraction,Literary Ireland,Tour"
Atlantic Air Adventures,https://atlanticairadventures.com,35361363687,-8.870205,52.713908,Clare,,Ireland,"Learning,Activity Operator,Museums and Attraction"
Father Peyton Centre,https://fatherpeytoncentre.ie/,3539645374,-9.0840683,54.0498936,Mayo,Ballina,Ireland,Museums and Attraction
Blackwater Castle,https://www.blackwatercastle.com/history-and-heritage/,3532226333,-8.460477,52.170583,Cork,Castletownroche,Ireland,"Castle,Historic Houses and Castle,Tour"
Allihies Copper Mine Museum,http://www.acmm.ie/theminemuseum,3532773218,-10.045585,51.638933,Cork,Allihies,Republic of Ireland,"Learning,Walking,Museums and Attraction,Cafe,Food and Drink"
Enniscorthy Castle,http://www.enniscorthycastle.ie,353539234699,-6.56722349999999,52.5014239,Wexford,Enniscorthy,Ireland,"Historic Houses and Castle,Castle,Tour"
Lismore Castle Art Gallery,http://www.lismorecastlearts.ie,3535854061,-7.9347132,52.1405878,Waterford,Lismore,Ireland,"Craft,Shopping,Art Gallery"
Highlanes Municipal Art Gallery,https://highlanes.ie/,353419803311,-6.34864739999999,53.7153681,Louth,Drogheda,Ireland,"Craft,Shopping,Learning,Historic Houses and Castle,Art Gallery,Church Abbey,Monastery,Churches,Abbeys and Monastery,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
Old Cork Waterworks Experience,http://www.lifetimelab.ie,353214941500,-8.50929309999999,51.8950229999999,Cork,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink"
Newbridge Silverware Visitor Centre,https://visitnewbridgesilverware.com/,35345431301,-6.7967953,53.1759778,Kildare,Newbridge,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Museums and Attraction,Cafe,Food and Drink,Food Shops,Tour"
The National 1798 Rebellion Centre,http://www.1798centre.ie/,353539237596,-6.5693797,52.4967188,Wexford,Enniscorthy,Ireland,"Museums and Attraction,Tour"
Ardfert Cathedral,https://heritageireland.ie/visit/places-to-visit/ardfert-cathedral/,353667134711,-9.78162969999999,52.3285242999999,Kerry,Ardfert,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Cork Butter Museum,http://thebuttermuseum.com/,353214300600,-8.476735,51.9027649999999,Cork,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
The Burren Centre,http://www.theburrencentre.ie,353657088030,-9.21661239999999,52.9902419999999,Clare,Kilfenora,Ireland,"Museums and Attraction,Natural Landscape,Cafe,Food and Drink"
Foynes Flying Boat & Maritime Museum,http://www.flyingboatmuseum.com,3536965416,-9.1098398,52.6115726,Limerick,Foynes,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Food Shops,Shopping,Tour"
Cork City Gaol Heritage Centre,https://corkcitygaol.com/,353214305022,-8.49886759999999,51.8990434,Cork,,Ireland,"Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping,Tour"
Old Irish Goat Visitor Centre,https://oldirishgoat.ie,,-9.756214,53.9060588999999,Mayo,,Ireland,"Learning,Shopping,Shopping Centres and Department Store,Visitor Farm,Food Shops"
Arigna Mining Experience,https://www.arignaminingexperience.ie,353719646466,-8.120751,54.07755,Roscommon,,Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Aughnanure Castle,https://heritageireland.ie/visit/places-to-visit/aughnanure-castle/,35391552214,-9.2757515,53.4187829,Galway,Oughterard,Ireland,"Castle,Historic Houses and Castle,Tour"
St Tola Irish Goat Farm,https://www.st-tola.ie/,353656836633,-9.180328,52.9027043,Clare,,Ireland,"Food and Drink,Restaurant,Visitor Farm,Artisan,Local Produce"
Aillwee Cave & The Birds of Prey Centre,https://www.aillweecave.ie/,353657077036,-9.1436674,53.0891282,Clare,Ballyvaughan,Ireland,"Falconry,Nature and Wildlife,Activity Operator,Natural Landscape,Cafe,Food and Drink,Tour"
Lifford Old Courthouse,https://liffordoldcourthouse.com/,353749141733,-7.4786262,54.8332160999999,Donegal,Lifford,Ireland,"Museums and Attraction,Food and Drink,Restaurant,Tour"
Sam Maguire Visitor Experience,http://fanlobbus.ie/Sam-Maguire.htm,353872390849,-9.11039919999999,51.7221878999999,Cork,Dunmanway,Ireland,"Gaa,Learning,Activity Operator,Museums and Attraction"
Holycross Abbey,http://www.holycrossabbey.ie,35350443124,-7.8681021,52.6395472,Tipperary,Holycross,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping,Tour"
Michael Davitt Museum,http://www.michaeldavittmuseum.ie,353949031942,-9.1307741,53.921068,Mayo,,Ireland,"Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Ruins,Historic Houses and Castle,Activity Operator"
South Tipperary Arts Centre,https://www.southtippartscentre.ie/,353526127877,-7.69873379999999,52.3531998,Tipperary,Raheen,Ireland,"Craft,Shopping,Learning,Art Gallery"
The National Reptile Zoo,https://www.nationalreptilezoo.ie/,353567761783,-7.2312404,52.6559278999999,Kilkenny,,Ireland,"Learning,Zoos and Aquarium,Food Shops,Shopping,Tour"
Doolin Cave,https://www.doolincave.ie,353657075761,-9.34514919999999,53.0409745,Clare,Doolin,Ireland,"Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Avoca Kilmacanoge,https://www.avoca.com/en/stores-and-cafes/kilmacanoge,35312746900,-6.142179,53.172982,Wicklow,Kilmacanogue,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Food and Drink,Food Shops"
Connacht Whiskey Distillery,https://connachtwhiskey.com,3539674902,-9.14426029999999,54.1218784999999,Mayo,Belleek,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Dingle Whiskey Distillery,http://dingledistillery.ie,353664029011,-10.2892974,52.1418288,Kerry,,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Dunbrody Famine Ship Experience and Restaurant,https://www.dunbrody.com,35351425239,-6.9478547,52.3938096,Wexford,New Ross,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Tour"
